,station,lon,lat
6113,T20,-97.4614,29.528
6114,RPH,-98.555,33.11
6115,GDJ,-97.8169,32.4444
6116,GPM,-97.0469,32.6988
6117,GVT,-96.0653,33.0678
6118,GDP,-104.8098,31.8331
6119,GUL,-93.5383,27.3039
6120,MNZ,-98.1486,31.6659
6121,HRL,-97.6544,26.2285
6122,LHB,-96.62,30.87
6123,HBV,-98.7369,27.3496
6124,RFI,-94.8517,32.1417
6125,F12,-94.8517,32.1417
6126,HRX,-102.3264,34.8578
6127,HQI,-93.6708,27.962
6128,INJ,-97.0972,32.0836
6129,HDO,-99.1742,29.3594
6130,HHV,-94.6886,26.9392
6131,DZB,-98.3588,30.5271
6132,MCJ,-95.395,29.714
6133,DWH,-95.5562,30.068
6134,EFD,-95.1588,29.6073
6135,TME,-95.8979,29.805
6136,SGR,-95.6565,29.6222
6137,IAH,-95.3414,29.9844
6138,AXH,-95.4769,29.5061
6139,HOU,-95.2824,29.6375
6140,UTS,-95.5872,30.7469
6141,TFP,-97.2115,27.913
6142,JSO,-95.22,31.87
6143,JAS,-94.0349,30.8857
6144,JCT,-99.7664,30.5108
6145,SKF,-98.5811,29.3842
6146,2R9,-97.8656,28.825
6147,ERV,-99.0855,29.9767
6148,CWC,-98.4904,33.8578
6149,ILE,-97.6865,31.0858
6150,IKG,-98.0309,27.5509
6151,NQI,-97.8097,27.5072
6152,RYW,-97.9659,30.4967
6153,3T5,-96.95,29.91
6154,2F5,-101.9018,32.7479
6155,LUV,-101.9202,32.7563
6156,LZZ,-98.1959,31.1062
6157,LNC,-96.719,32.5792
6158,LRD,-99.4615,27.5438
6159,T70,-100.481,29.126
6160,DLF,-100.778,29.3595
6161,LLN,-102.3725,33.5525
6162,T78,-94.6986,30.0778
6163,AQO,-98.6619,30.7836
6164,GGG,-94.7115,32.384
6165,LBB,-101.8228,33.6636
6166,LFK,-94.75,31.234
6167,MRF,-104.02,30.37
6168,ASL,-94.3078,32.5205
6169,5T9,-100.5135,28.8571
6170,MFE,-98.2386,26.1758
6171,PWG,-97.3165,31.4849
6172,TKI,-96.59,33.18
6173,NMT,-98.7242,28.2361
6174,HQZ,-96.5304,32.747
6175,LXY,-96.5145,31.6412
6176,MDD,-102.101,32.0365
6177,MAF,-102.2075,31.9466
6178,JWY,-96.9125,32.4561
6179,JDD,-95.4965,32.7422
6180,MWL,-98.0602,32.7816
6181,OSA,-94.9614,33.0956
6182,MIU,-96.7367,27.2917
6183,MZG,-96.1911,27.7269
6184,OCH,-94.7094,31.5778
6185,BAZ,-98.045,29.709
6186,OPM,-96.94,26.8328
6187,ODO,-102.3867,31.9206
6188,ORG,-93.8036,30.0692
6189,NOG,-98.0517,27.9011
6190,OZA,-101.203,30.7353
6191,PSX,-96.25,28.73
6192,PSN,-95.7063,31.7797
6193,BPC,-101.0301,35.8893
6194,PPA,-100.9962,35.613
6195,PRX,-95.4508,33.6366
6196,LVJ,-95.2417,29.5189
6197,PEQ,-103.51,31.38
6198,PYX,-100.75,36.414
6199,25T,-94.68,26.93
6200,PVW,-101.7173,34.1682
6201,PEZ,-98.52,28.9542
6202,RAS,-97.09,27.81
6203,PIL,-97.3378,26.1597
6204,PKV,-96.681,28.654
6205,T77,-104.3616,29.6341
6206,PRS,-104.3615,29.6342
6207,RND,-98.28,29.53
6208,6P9,-98.5948,32.4317
6209,RBO,-97.6905,27.7785
6210,RKP,-97.0464,28.0836
6211,ECU,-100.1738,29.9469
6212,F46,-96.4355,32.9306
6213,RPE,-93.95,29.7
6214,SJT,-100.495,31.3517
6215,5C1,-98.6946,29.7239
6216,SAT,-98.4698,29.5337
6217,SSF,-98.471,29.337
6218,HYI,-97.863,29.8928
6219,81R,-98.717,31.2352
6220,SEQ,-97.9083,29.5658
6221,GNC,-102.6527,32.6753
6222,SHP,-98.4833,33.9667
6223,F39,-96.6667,33.7167
6224,GYI,-96.6737,33.7141
6225,T69,-97.5425,28.0386
6226,SNK,-100.9505,32.6934
6227,SOA,-100.6486,30.5857
6228,SPL,-97.1572,26.0706
6229,E42,-101.1945,36.221
6230,SEP,-98.1777,32.2153
6231,SLR,-95.62,33.16
6232,SWW,-100.4666,32.4674
6233,T74,-97.4432,30.5726
6234,TPL,-97.4078,31.1525
6235,TRL,-96.27,32.71
6236,TYR,-95.4024,32.3541
6237,UVA,-99.7436,29.2113
6238,VHN,-104.7838,31.0578
6239,F05,-99.2838,34.2257
6240,VCT,-96.9303,28.8614
6241,CNW,-97.0741,31.6378
6242,ACT,-97.2283,31.618
6243,TXW,-97.9731,26.1775
6244,T65,-97.9731,26.1776
6245,CRH,-93.3016,28.9086
6246,ARM,-96.1544,29.2543
6247,SPS,-98.4928,33.9786
6248,INK,-103.2,31.78
6249,APY,-99.2489,26.9688
6250,VKY,-88.441,29.248
6251,VTBD,100.605,13.9192
6252,VTBS,100.9819,13.3553
6253,VTUO,103.2532,15.2295
6254,VTCC,98.9724,18.7712
6255,VTCT,99.8833,19.95
6256,VTSE,99.3617,10.7112
6257,VTSS,100.393,6.9332
6258,VTUK,102.7894,16.4608
6259,VTSM,100.0623,9.5478
6260,VTSG,98.9833,8.1
6261,VTCL,99.5064,18.2781
6262,VTUL,101.7306,17.4525
6263,VTCH,97.9744,19.3011
6264,VTUW,104.643,17.3838
6265,VTUQ,102.3127,14.9495
6266,VTPN,100.1322,15.6717
6267,VTSF,99.9447,8.5396
6268,VTCN,100.7633,18.7669
6269,VTSC,101.825,6.4267
6270,VTSK,101.1469,6.79
6271,VTBU,101.3406,12.6336
6272,VTPB,101.195,16.676
6273,VTPP,100.2758,16.7961
6274,VTCP,100.1622,18.1283
6275,VTSP,98.3169,8.1132
6276,VTPH,99.9539,12.5778
6277,VTSR,98.6167,9.9833
6278,VTUV,103.7738,16.1168
6279,VTUI,104.1186,17.1951
6280,VTSH,100.6075,7.1819
6281,VTPO,99.8182,17.238
6282,VTSB,99.1519,9.1342
6283,VTPM,98.5451,16.6999
6284,VTPT,99.14,16.8797
6285,VTST,99.6166,7.5087
6286,VTBO,102.319,12.2746
6287,VTUU,104.8702,15.2513
6288,VTUD,102.8094,17.3769
6289,DXAK,1.1167,7.5833
6290,DXDP,0.25,10.8
6291,DXXX,1.2545,6.1656
6292,DXMG,0.4714,10.373
6293,DXNG,1.0912,9.7673
6294,DXSK,1.15,8.9833
6295,DXTA,1.5,6.5833
6296,DXLK,0.9668,8.581
6297,NFTO,-175.633,-15.5708
6298,NFTL,-174.3403,-19.777
6299,NFTP,-173.791,-15.9767
6300,NFTF,-175.1496,-21.2412
6301,NFTV,-173.9617,-18.5853
6302,TTCP,-60.836,11.1493
6303,DTTB,9.7914,37.2454
6304,DTTJ,10.7755,33.875
6305,DTTR,9.3,31.6833
6306,DTNH,10.4319,36.0688
6307,DTTG,10.1033,33.8769
6308,DTTF,8.8225,34.422
6309,DTTN,8.8,36.4833
6310,DTTK,10.1,35.6667
6311,DTTL,11.0833,36.85
6312,DTMB,10.7547,35.7581
6313,DTTD,10.4,32.3167
6314,DTTX,10.691,34.718
6315,DTKA,8.75,36.95
6316,DTTZ,8.1106,33.9397
6317,DTTA,10.2333,36.8333
6318,DTNZ,10.4386,36.0759
6319,LTAG,35.4259,37.0021
6320,LTAF,35.3,36.9833
6321,LTCP,38.2833,37.75
6322,LTAH,30.5333,38.75
6323,LTCO,43.026,39.6545
6324,LTBT,27.85,38.9167
6325,LTAB,32.7408,39.935
6326,LTAC,32.9951,40.1281
6327,LTAE,32.5656,40.0789
6328,LTAD,32.6886,39.9498
6329,LTAI,30.7333,36.8667
6330,LTFG,32.2996,36.2987
6331,LTBD,27.85,37.85
6332,LTBF,27.926,39.6193
6333,LTFD,27.0138,39.5546
6334,LTBG,27.9777,40.318
6335,LTCJ,41.1167,37.8833
6336,LTCU,35.2441,39.3003
6337,LTFE,27.6643,37.2506
6338,LTBV,27.6697,37.1401
6339,LTBH,26.4,40.1333
6340,LTCV,32.6953,39.2322
6341,LTBU,27.9191,41.1382
6342,LTBS,28.7925,36.7131
6343,LTAY,29.7013,37.7856
6344,LTCC,40.18,37.88
6345,LTCA,39.2914,38.6069
6346,LTCD,39.527,39.7102
6347,LTCE,41.1702,39.9565
6348,LTBI,30.5821,39.7841
6349,LTBY,30.5194,39.8099
6350,LTAJ,37.3667,37.0833
6351,LTFK,25.9,40.1833
6352,LTCW,38.0566,40.5722
6353,LTDA,36.2822,36.3628
6354,LTCT,43.866,39.983
6355,LTFC,30.3684,37.8554
6356,LTBX,29.2165,40.993
6357,LTBA,28.8146,40.9769
6358,LTFJ,29.3092,40.8986
6359,LTFM,28.7413,41.2629
6360,LTBJ,27.15,38.2667
6361,LTBL,27.0101,38.513
6362,LTBK,27.1594,38.3191
6363,LTFA,26.9774,38.5176
6364,LTCN,36.9333,37.6
6365,LTCF,43.0833,40.55
6366,LTAL,33.7833,41.3667
6367,LTAU,35.4954,38.7704
6368,LTAN,32.5619,37.979
6369,LTBZ,27.351,38.628
6370,LTAO,38.2539,38.3537
6371,LTAT,38.091,38.4354
6372,LTCR,40.7333,37.3
6373,LTAP,35.5833,40.85
6374,LTCK,41.6612,38.7478
6375,LTAZ,34.5346,38.7719
6376,LTCB,43.0522,39.7253
6377,LTFH,36.5671,41.2545
6378,LTCS,38.8956,37.4457
6379,LTCL,41.8404,37.9789
6380,LTCM,35.0718,42.0187
6381,LTAR,36.8939,39.7976
6382,LTAV,31.3653,39.4515
6383,LTAW,36.5667,40.3
6384,LTBQ,30.0833,40.735
6385,LTCG,39.7822,40.9949
6386,LTBO,29.4,38.6833
6387,LTCI,43.35,38.4667
6388,LTBP,29.2796,40.6589
6389,LTBR,29.5626,40.2552
6390,LTAS,31.8,41.45
6391,UTAA,58.361,37.9868
6392,UTAV,63.6133,39.0833
6393,UTAT,59.8267,41.7611
6394,UTAK,53.0072,40.0633
6395,UTAM,61.8967,37.6194
6396,UTSS,66.95,39.5667
6397,HUEN,32.4446,0.0382
6398,QUD,32.45,0.05
6399,HUKS,30.1,0.1833
6400,HUMA,30.65,-0.6167
6401,HUSO,33.6228,1.7277
6402,UKKE,31.9953,49.4156
6403,UKLN,25.9808,48.2593
6404,UKDD,35.0965,48.3619
6405,UKCC,37.7397,48.0736
6406,UKLI,24.6833,48.8833
6407,UKHH,36.29,49.9248
6408,UKOH,32.5063,46.6757
6409,UKKM,30.1919,50.6035
6410,UKKK,30.45,50.4
6411,UKBB,30.9667,50.3333
6412,UKDR,33.21,48.0433
6413,UKCW,39.3741,48.4174
6414,UKLL,23.9561,49.8125
6415,UKON,31.9198,47.0579
6416,UKOO,30.7667,46.4333
6417,UKLR,26.1333,50.5833
6418,UKFF,33.9833,45.0333
6419,UKLU,22.2613,48.6333
6420,UKWW,28.6139,49.2425
6421,UKDE,35.3167,47.8667
6422,OMAD,54.4581,24.4283
6423,OMAA,54.6511,24.433
6424,OMAL,55.6092,24.2617
6425,QGX,54.55,24.25
6426,OMAB,53.3833,23.6167
6427,OMDL,52.32,24.47
6428,OMDW,55.161,24.897
6429,OMDB,55.3656,25.2539
6430,OMFJ,56.324,25.1122
6431,OMLW,53.8242,23.6511
6432,OMDM,55.3662,25.0268
6433,OMRK,55.9388,25.6135
6434,OMSJ,55.5172,25.3286
6435,OMMZ,54.1186,23.5237
6436,OMTH,53.767,23.7048
6437,OMAZ,53.0771,24.8625
6438,QZU,44.14,33.542
6439,QNQ,44.12,33.43
6440,QGZ,44.445,33.33
6441,QER,44.4,33.3
6442,PZZ,44.31,33.45
6443,QLH,44.12,33.21
6444,QJY,44.41,33.31
6445,MP1,44.415,33.315
6446,QFC,44.7611,33.5411
6447,QFD,44.7611,33.5411
6448,QMG,44.4,33.3
6449,QEL,44.45,33.3
6450,QRH,44.45,33.3
6451,QDD,44.4,33.3
6452,QEV,44.4,33.3
6453,QHA,44.4,33.3
6454,QP8,44.0,33.0
6455,QCH,44.14,33.13
6456,QPA,44.4044,33.0
6457,QMW,44.56,33.34
6458,QTS,44.0,33.0
6459,QMZ,44.56,33.34
6460,QYD,44.4321,33.123
6461,QKA,44.0,22.0
6462,QZ2,44.443,33.0
6463,QBL,44.45,33.3
6464,QTF,44.4224,33.33
6465,QW3,44.4,33.3
6466,QCX,44.45,33.3
6467,QLC,44.4,33.3
6468,QBU,44.0,33.0
6469,QEY,44.0,33.0
6470,QOT,44.0,33.0
6471,QDB,44.0,33.0
6472,QPR,40.03,33.52
6473,QMS,44.0,33.0
6474,QFX,44.0,33.0
6475,QMF,44.44,33.0
6476,QEA,44.4,33.0
6477,QRU,44.0,33.0
6478,QKV,44.44,33.0
6479,QSJ,44.4444,33.333
6480,QSQ,44.4344,33.322
6481,QVR,44.0,33.0
6482,QVS,44.4414,33.33
6483,QHW,44.4344,33.323
6484,QET,44.422,33.3
6485,QRB,44.04,33.0
6486,QHZ,44.1148,33.1222
6487,QIC,44.114,33.1221
6488,0A0,44.13,33.43
6489,QHQ,44.11,33.122
6490,QIF,44.1148,33.126
6491,QTC,44.4,33.0
6492,QGA,44.44,33.43
6493,QMR,44.3,33.34
6494,QBC,44.1,33.0
6495,QN3,44.444,33.3321
6496,QD3,44.444,33.3321
6497,1BN,40.8,40.9
6498,1KN,40.6,40.4
6499,ORR3,44.567,33.334
6500,QND,44.414,33.0
6501,QDN,44.433,33.0
6502,QTM,44.904,33.0
6503,QWJ,44.443,33.434
6504,QAX,44.0444,33.0331
6505,QFA,44.33,33.44
6506,QVT,44.321,33.3211
6507,QFI,44.554,33.3344
6508,QC5,44.444,33.33
6509,1EW,40.9,40.4
6510,1KW,40.8111,40.9111
6511,QFR,33.213,44.54
6512,QCS,44.45,33.33
6513,QUP,33.44,44.55
6514,QUJ,44.434,33.343
6515,QVB,44.567,33.443
6516,QVU,44.22,33.76
6517,QWK,44.1532,33.1222
6518,QWG,44.454,33.232
6519,QEU,44.761,33.541
6520,QEZ,44.76,33.54
6521,QFP,44.7611,33.5411
6522,QAZ,44.44,33.333
6523,QHS,44.31,33.21
6524,QDG,44.4334,33.153
6525,QFQ,44.9,31.91
6526,QMC,44.4,33.32
6527,QJB,44.543,33.3322
6528,1OW,40.4,40.4
6529,QZN,44.111,33.13
6530,QJM,44.41,33.21
6531,1JW,40.2,40.0
6532,1IW,40.7,40.9
6533,QJL,44.415,33.215
6534,QJV,44.123,33.423
6535,1FW,40.9,40.1
6536,1DW,40.4,40.0
6537,QZV,44.123,33.54
6538,QSM,40.8111,40.9111
6539,QIY,44.543,33.34
6540,QFM,44.56,33.564
6541,QJD,33.0,22.0
6542,QLG,44.4,33.3
6543,QON,44.45,33.3
6544,QBK,44.4,33.3323
6545,QCK,33.0,22.0
6546,QHT,44.4,33.3
6547,QGR,44.433,33.344
6548,QZF,44.45,22.33
6549,QKR,44.444,33.332
6550,QXU,44.567,33.154
6551,QYB,44.5122,33.41
6552,QZL,44.3,33.1
6553,QZB,44.542,33.432
6554,QZP,44.65,33.33
6555,QAA,44.1231,33.541
6556,QZX,44.145,33.5421
6557,QZW,44.1231,33.5411
6558,QAS,44.443,33.344
6559,QZH,44.51,33.14
6560,QZT,44.98,33.15
6561,QBA,44.56,33.44
6562,QBN,44.56,33.34
6563,QIA,44.15,33.431
6564,QIH,44.5432,33.3354
6565,QOS,44.543,33.432
6566,QHY,44.4,33.3
6567,QBF,44.43,33.0
6568,QLQ,44.444,33.33
6569,QMD,44.444,33.334
6570,QVX,44.612,33.22
6571,QKW,44.56,33.44
6572,QYP,44.5653,33.3123
6573,TQV,44.32,33.45
6574,EKE,44.32,33.45
6575,QWP,44.15,33.12
6576,QTA,44.45,33.3
6577,QSN,22.0,33.0
6578,QSV,44.44,33.33
6579,QLP,44.4,33.0
6580,QCL,44.444,33.33
6581,QFG,44.4343,33.3433
6582,QXS,44.33,33.44
6583,QSF,44.04,33.03
6584,QBG,44.432,33.321
6585,QAT,44.454,33.333
6586,QAL,44.454,33.343
6587,QXH,44.34,33.43
6588,QTH,44.444,33.0
6589,QXY,44.54,33.54
6590,QHU,44.4422,33.3322
6591,QBT,44.33,33.44
6592,QA2,44.4434,33.3343
6593,QMK,44.4441,33.3321
6594,1CN,40.7,40.4
6595,1NN,40.1,40.0
6596,QM2,44.4441,33.3321
6597,QWX,40.8111,40.91
6598,QGK,40.8,40.4
6599,1FN,40.8,40.0
6600,1IN,40.5,40.4
6601,1DN,40.2,40.4
6602,QGE,40.1,40.4
6603,1HN,40.81,40.9
6604,QHN,44.434,33.343
6605,1GN,40.1,40.7
6606,1MN,40.9,40.2
6607,QXG,44.414,33.342
6608,1AN,40.9,40.3
6609,QGJ,40.8111,40.9111
6610,1GW,40.3,40.4
6611,QYC,44.512,33.1121
6612,QYO,44.1411,33.443
6613,1IM,40.23,40.9
6614,1LW,40.5,40.0
6615,1OM,40.1,40.9
6616,QRD,40.7,40.0
6617,QAV,44.1458,33.542
6618,QMP,44.31,33.43
6619,QMI,44.315,33.435
6620,QFS,44.45,33.3
6621,QVP,33.0,22.0
6622,QYV,44.0,33.0
6623,QGU,33.0,22.0
6624,QWR,44.444,33.33
6625,QN2,44.444,33.3321
6626,1AM,40.5,40.9
6627,1AW,40.1,40.6
6628,1NM,40.6,40.0
6629,1MW,40.1,40.7
6630,1MM,40.8111,40.9111
6631,1JM,40.4,40.9
6632,1HM,40.1,40.8
6633,1FM,40.8111,40.9111
6634,1EM,40.1,40.5
6635,1DM,40.6,40.9
6636,1CM,40.8111,40.911
6637,1BM,40.8111,40.9
6638,QUK,44.434,33.343
6639,QVD,44.56,33.449
6640,QUS,44.911,33.454
6641,QXN,44.111,33.1211
6642,QYX,44.54,33.43
6643,QYS,44.65,33.23
6644,QYN,44.565,33.312
6645,QYQ,44.5653,33.3124
6646,QMB,33.44,45.44
6647,QC4,44.56,33.56
6648,QDY,44.11,33.54
6649,QCG,44.12,33.54
6650,QVG,33.654,44.343
6651,SUAG,-56.51,-30.3983
6652,SUCA,-57.7667,-34.4517
6653,SUDU,-56.5,-33.35
6654,SUME,-58.0683,-33.25
6655,SUMU,-56.0117,-34.8333
6656,SUAA,-56.2617,-34.7883
6657,SULS,-55.0943,-34.8551
6658,SURV,-55.5433,-30.8967
6659,SUSO,-57.98,-31.4367
6660,U52,-112.6753,38.2307
6661,BDG,-109.4831,37.5828
6662,4BL,-109.4667,37.6167
6663,BMC,-112.0622,41.5524
6664,BCE,-112.1456,37.7064
6665,CDC,-113.1,37.7
6666,DTA,-112.5077,39.3806
6667,U24,-112.5861,39.3375
6668,U69,-110.381,40.1919
6669,DPG,-112.935,40.1974
6670,U16,-113.0667,41.05
6671,QCA,-113.3497,40.1664
6672,U28,-110.1667,39.0
6673,HVE,-110.704,38.418
6674,4HV,-110.715,38.371
6675,36U,-111.4288,40.4818
6676,HCR,-111.43,40.47
6677,HIF,-111.973,41.1239
6678,KNB,-112.5312,37.0111
6679,LGU,-111.8516,41.7913
6680,41U,-111.6126,39.3314
6681,MLF,-113.0125,38.4266
6682,CNY,-109.7548,38.755
6683,OGD,-112.0129,41.1957
6684,U55,-112.3911,37.8511
6685,PUC,-110.7547,39.6092
6686,PVU,-111.7234,40.2192
6687,74V,-110.0513,40.2783
6688,SLC,-111.97,40.78
6689,U42,-111.9902,40.6196
6690,SPK,-111.6677,40.145
6691,DXZ,-113.5103,37.0364
6692,SGU,-113.5103,37.0364
6693,TVY,-112.3508,40.6126
6694,T62,-112.3,40.3167
6695,VEL,-109.5099,40.4409
6696,ENV,-114.0309,40.7187
6697,UTFA,72.3333,40.7333
6698,UTSB,64.4833,39.775
6699,UTSK,65.7167,38.75
6700,UTFN,71.5833,40.9833
6701,UTSA,65.349,40.133
6702,UTNN,59.6233,42.4883
6703,UTFF,71.7617,40.3698
6704,UTSH,66.7759,39.03
6705,UTTT,69.2812,41.2579
6706,UTST,67.31,37.2867
6707,UTNU,60.6417,41.5843
6708,UTSN,64.2332,41.6139
6709,NVVA,169.771,-20.2492
6710,NVSL,167.8,-16.4167
6711,NVSG,167.967,-15.3067
6712,NVSP,167.401,-16.0797
6713,NVVV,168.3,-17.7
6714,NVSS,167.2197,-15.505
6715,NVSC,167.537,-13.8517
6716,NVVW,169.2239,-19.4551
6717,SVAC,-69.2375,9.5534
6718,SVBC,-64.6892,10.1071
6719,SVBI,-70.2208,8.6196
6720,SVBM,-69.3167,10.0667
6721,SVCL,-67.4171,8.9247
6722,SVCN,-62.8544,6.232
6723,SVFM,-66.8473,10.4876
6724,SVMI,-66.9906,10.6031
6725,SVCS,-66.8162,10.2866
6726,SVCZ,-66.923,9.3722
6727,SVCP,-63.2617,10.66
6728,SVCB,-63.55,8.15
6729,SVCR,-69.6817,11.4149
6730,SVCU,-64.1833,10.45
6731,SVMB,-66.505,8.6717
6732,SVLC,-68.0667,6.9833
6733,SVVG,-71.6728,8.6241
6734,SVGU,-69.7333,9.0167
6735,SVGD,-70.8,7.2333
6736,SVPR,-62.7333,8.3
6737,SVGI,-62.3127,10.5741
6738,SVHG,-66.0928,10.4624
6739,SVLF,-72.271,8.2392
6740,SVLO,-66.1792,11.8088
6741,SVBL,-67.5573,10.1834
6742,SVMC,-71.7279,10.5582
6743,SVBS,-67.65,10.25
6744,SVMT,-63.1833,9.75
6745,SVMN,-70.9333,9.8167
6746,SVMD,-71.1628,8.5808
6747,SVMP,-66.7878,10.1332
6748,SVJC,-70.1515,11.7808
6749,SVMG,-63.9676,10.9129
6750,SVPA,-67.5,5.6
6751,SVPC,-68.0,10.5
6752,SVSA,-72.4397,7.8408
6753,SVCJ,-68.5747,9.6477
6754,SVPM,-72.2028,7.8013
6755,SVSP,-68.7552,10.2787
6756,SVSR,-67.4167,7.9
6757,SVJM,-67.3333,9.9167
6758,SVSE,-61.1167,4.6
6759,SVSZ,-71.943,8.9744
6760,SVSO,-72.0667,7.5833
6761,SVST,-64.1511,8.9452
6762,SVTM,-61.45,7.3
6763,SVVA,-67.9201,10.1544
6764,SVVL,-70.6167,9.35
6765,SVVP,-66.0167,9.2167
6766,MPV,-72.5623,44.2035
6767,DDH,-73.2486,42.8935
6768,BTV,-73.15,44.47
6769,FSO,-73.0975,44.9403
6770,CDA,-72.018,44.5691
6771,6B0,-73.0955,43.9855
6772,MVL,-72.614,44.5346
6773,EFK,-72.2292,44.8888
6774,RUT,-72.95,43.53
6775,VSF,-72.5173,43.3436
6776,1V4,-72.02,44.42
6777,VVDN,108.1994,16.0439
6778,VVCI,106.7266,20.8225
6779,VVNB,105.8,21.02
6780,VVTS,106.6667,10.8167
6781,VVPB,107.5833,16.4333
6782,VYYY,96.1375,16.9059
6783,VJI,-82.0333,36.6871
6784,BKT,-77.9575,37.0742
6785,VBW,-78.9603,38.3667
6786,0V4,-79.0164,37.1417
6787,7W4,-77.7459,37.9658
6788,CHO,-78.4529,38.1386
6789,CXE,-78.5016,36.7883
6790,CPK,-76.3207,36.6656
6791,FCI,-77.5248,37.4064
6792,W63,-78.5601,36.5958
6793,W81,-78.0983,37.181
6794,CJR,-77.8589,38.5267
6795,DAN,-79.3361,36.5729
6796,PSK,-80.6785,37.1374
6797,EMV,-77.4828,36.6869
6798,FVX,-78.4378,37.3575
6799,NFE,-76.1356,36.695
6800,DAA,-77.181,38.715
6801,FAF,-76.6088,37.1325
6802,FKN,-76.9038,36.6981
6803,FRR,-78.2535,38.9175
6804,GVE,-78.1658,38.156
6805,HLX,-80.8236,36.7661
6806,HSP,-79.8339,37.9514
6807,0VG,-83.2178,36.6541
6808,W31,-78.185,36.9601
6809,LFI,-76.3605,37.0828
6810,LVL,-77.7943,36.7728
6811,JYO,-77.5575,39.078
6812,LKU,-77.97,38.01
6813,W45,-78.5006,38.6671
6814,LUA,-78.5006,38.6671
6815,LYH,-79.2067,37.3208
6816,HEF,-77.5154,38.7214
6817,MKJ,-81.3499,36.8949
6818,MTV,-80.0133,36.6272
6819,MFV,-75.7611,37.6469
6820,8W2,-78.7081,38.6557
6821,PHF,-76.493,37.1319
6822,PVG,-76.4488,36.7801
6823,ORF,-76.1922,36.9033
6824,NGU,-76.2893,36.9375
6825,NTU,-76.0335,36.8207
6826,OMH,-78.0456,38.2472
6827,PTB,-77.5074,37.1838
6828,NYG,-77.3053,38.5017
6829,W96,-77.1255,37.5032
6830,JFZ,-81.7983,37.0638
6831,6V3,-81.7981,37.0636
6832,OFP,-77.4366,37.7089
6833,RIC,-77.3234,37.5115
6834,ROA,-79.9737,37.3172
6835,W75,-76.4467,37.6024
6836,EZF,-77.4494,38.2662
6837,W78,-78.848,36.71
6838,AVC,-78.0545,36.6883
6839,RMN,-77.4555,38.3981
6840,SHD,-78.8964,38.2638
6841,SFQ,-76.6019,36.6824
6842,TGI,-75.9978,37.8251
6843,XSA,-76.8941,37.8596
6844,BCB,-80.4078,37.2076
6845,AKQ,-77.0072,36.9839
6846,WAL,-75.4631,37.9406
6847,HWY,-77.7106,38.5863
6848,IAD,-77.4473,38.9348
6849,DCA,-77.0346,38.8472
6850,W13,-78.9444,38.0769
6851,FYJ,-76.7647,37.5211
6852,JGG,-76.7161,37.2392
6853,OKV,-78.1444,39.1435
6854,LNP,-82.53,36.9875
6855,TISX,-64.8047,17.7
6856,TIST,-64.9734,18.3373
6857,AWO,-122.159,48.1608
6858,BLI,-122.5375,48.7927
6859,PWT,-122.7648,47.4902
6860,BVS,-122.42,48.47
6861,CLS,-122.9827,46.677
6862,63S,-117.8835,48.5442
6863,CQV,-117.8833,48.55
6864,DEW,-117.4211,47.9689
6865,ORS,-122.91,48.71
6866,ELN,-120.5307,47.033
6867,EPH,-119.5147,47.3081
6868,PAE,-122.2816,47.907
6869,SKA,-117.6558,47.6151
6870,GRF,-122.58,47.08
6871,FHR,-123.0244,48.522
6872,HMS,-119.6,46.5667
6873,HQM,-123.9366,46.9712
6874,KLS,-122.9,46.12
6875,TCM,-122.4765,47.1377
6876,MWH,-119.3191,47.2086
6877,OKH,-122.6737,48.2515
6878,OLM,-122.9033,46.9733
6879,OMK,-119.5181,48.4644
6880,PSC,-119.119,46.2647
6881,VUO,-122.6565,45.6204
6882,NOW,-123.414,48.1413
6883,CLM,-123.5,48.12
6884,0S9,-122.8106,48.0538
6885,PUW,-117.1096,46.7439
6886,PLU,-122.2872,47.1039
6887,UIL,-124.5626,47.9366
6888,RNT,-122.2158,47.4931
6889,RLD,-119.3012,46.3015
6890,BFI,-122.3,47.53
6891,SEA,-122.3144,47.4447
6892,SHN,-123.1476,47.2336
6893,SFF,-117.3226,47.6828
6894,GEG,-117.528,47.6216
6895,SMP,-121.3372,47.2767
6896,1S5,-119.9704,46.3271
6897,TIW,-122.5761,47.2675
6898,DLS,-121.1673,45.6186
6899,TDO,-122.8065,46.4772
6900,1YT,-120.45,46.66
6901,ALW,-118.289,46.0948
6902,EAT,-120.207,47.399
6903,NUW,-122.656,48.3518
6904,S52,-120.1459,48.4249
6905,YKM,-120.5441,46.5682
6906,1QW,-120.1667,46.8
6907,BKW,-81.1242,37.7873
6908,BLF,-81.2077,37.2958
6909,W22,-80.2737,39.0005
6910,CRW,-81.59,38.3794
6911,CKB,-80.2281,39.2966
6912,EKN,-79.8528,38.8853
6913,W99,-79.1459,38.9949
6914,HTS,-82.555,38.365
6915,LWB,-80.3995,37.8583
6916,6L4,-81.9159,37.8557
6917,MRB,-77.9847,39.4019
6918,MGW,-79.9163,39.6429
6919,PKB,-81.4392,39.3451
6920,I16,-81.56,37.6
6921,3I2,-82.0986,38.9146
6922,48I,-80.6518,38.687
6923,HLG,-80.6463,40.175
6924,AIG,-89.1107,45.1542
6925,ATW,-88.5191,44.2581
6926,ASX,-90.9189,46.5487
6927,GRB,-88.1367,44.4794
6928,BCK,-90.8553,44.2507
6929,OVS,-90.6775,43.1561
6930,BUU,-88.3046,42.6907
6931,Y23,-91.6381,45.3106
